ID,RAM,HDD,SSD1,SSD2,OS,CHIPSET,SCREEN SIZE,RESOLUTION,GRAPHICS CARD,GPU MEMORY,PRICE
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,257387
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,260270
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,281078
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,252440
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,262487
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,265370
ThinkPad X1 EXTREME Gen2,32,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,286178
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,252547
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,262594
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,265477
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,286285
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,257647
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,267694
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,270577
ThinkPad X1 EXTREME Gen2,32,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,291385
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,256017
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,266064
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,268947
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,289755
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,261117
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,271164
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,274047
ThinkPad X1 EXTREME Gen2,32,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,294855
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,261225
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,271272
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,274155
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,294963
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,266325
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,276372
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,279255
ThinkPad X1 EXTREME Gen2,32,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,300063
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,290730
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,300777
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,303660
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,324468
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,295830
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,305877
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,308760
ThinkPad X1 EXTREME Gen2,32,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,329568
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,228505
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,238552
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,241435
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,262243
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,233605
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,243652
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,246535
ThinkPad X1 EXTREME Gen2,64,0,256.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,267343
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,233712
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,243759
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,246642
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,267450
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,238812
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,248859
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,251742
ThinkPad X1 EXTREME Gen2,64,0,256.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,272550
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,237182
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,247229
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,250112
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,270920
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,242282
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,252329
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,255212
ThinkPad X1 EXTREME Gen2,64,0,256.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,276020
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,242390
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,252437
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,255320
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,276128
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,247490
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,257537
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,260420
ThinkPad X1 EXTREME Gen2,64,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,281228
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,271895
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,281942
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,284825
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,305633
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,276995
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,287042
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,289925
ThinkPad X1 EXTREME Gen2,64,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,310733
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,237183
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,247230
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,250113
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,270921
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,242283
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,252330
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,255213
ThinkPad X1 EXTREME Gen2,64,0,512.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,276021
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,240653
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,250700
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,253583
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,274391
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,245753
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,255800
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,258683
ThinkPad X1 EXTREME Gen2,64,0,512.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,279491
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,245861
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,255908
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,258791
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,279599
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,250961
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,261008
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,263891
ThinkPad X1 EXTREME Gen2,64,0,512.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,284699
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,275366
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,285413
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,288296
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,309104
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,280466
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,290513
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,293396
ThinkPad X1 EXTREME Gen2,64,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,314204
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,271895
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,281942
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,284825
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,305633
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,276995
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,287042
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,289925
ThinkPad X1 EXTREME Gen2,64,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,310733
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,237183
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,247230
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,250113
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,270921
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,242283
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,252330
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,255213
ThinkPad X1 EXTREME Gen2,64,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,276021
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,242390
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,252437
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,255320
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,276128
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,247490
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,257537
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,260420
ThinkPad X1 EXTREME Gen2,64,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,281228
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,245860
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,255907
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,258790
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,279598
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,250960
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,261007
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,263890
ThinkPad X1 EXTREME Gen2,64,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,284698
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,251068
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,261115
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,263998
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,284806
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,256168
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,266215
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,269098
ThinkPad X1 EXTREME Gen2,64,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,289906
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,280573
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,290620
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,293503
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,314311
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,285673
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,295720
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,298603
ThinkPad X1 EXTREME Gen2,64,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,319411
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,266688
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,276735
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,279618
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,300426
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,271788
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,281835
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,284718
ThinkPad X1 EXTREME Gen2,64,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,305526
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,271895
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,281942
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,284825
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,305633
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,276995
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,287042
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,289925
ThinkPad X1 EXTREME Gen2,64,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,310733
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,275365
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,285412
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,288295
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,309103
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,280465
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,290512
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,293395
ThinkPad X1 EXTREME Gen2,64,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,314203
ThinkPad X1 EXTREME Gen2,64,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD HDR,GTX 1650,4,280573
ThinkPad X1 EXTREME Gen2,64,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD HDR,GTX 1650,4,290620
ThinkPad X1 EXTREME Gen2,64,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD HDR,GTX 1650,4,293503
ThinkPad X1 EXTREME Gen2,64,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD HDR,GTX 1650,4,314311
